x,y,t
8.588379786987469,-7.609248722828439,84.13750590160012
8.550654646262503,-7.61741137616029,84.21607163067296
8.529833015694011,-7.619939538563544,84.25644722783414
8.515556758163696,-7.620285908596725,84.28446736510695
8.50639750915043,-7.6189266089643075,84.30336143463424
8.45982997097765,-7.630036739144262,84.39946739261217
8.446983471735768,-7.6299065234524415,84.4231696085185
8.436514692968236,-7.628983730798946,84.4421908309308
8.390685270092101,-7.639847826323208,84.52932379690063
8.377972924448843,-7.639672971780924,84.55150630126623
8.362707219420697,-7.640348578014619,84.57750749940931
8.351426662982464,-7.63969739649077,84.59732106919671
8.304437425017804,-7.650961679196025,84.68366089484866
8.293576210996994,-7.650059100431568,84.70322019167614
8.282549820168642,-7.649566763061294,84.7227941260223
8.223864538552723,-7.66092728772519,84.83178872083334
8.214193657990107,-7.660034083365945,84.8514776106042
8.203262880454043,-7.659458061557207,84.87352197477583
8.143759932040984,-7.671026093037613,84.9997845246183
8.13976032283149,-7.668699901386249,85.01103352688654
8.085718413441983,-7.678952703937148,85.14594157434784
8.070175292713914,-7.679782541427063,85.1791367346159
8.03930467785496,-7.680069977782569,85.24153985570506
8.01066408170823,-7.679993500673154,85.29207123856115
7.998278738301758,-7.679998993735944,85.31095348629383
7.985255068815331,-7.680000398461098,85.32650671692123
7.97195355062817,-7.679999875165727,85.3389727347402
7.958720836000387,-7.679999642963827,85.35131852968624
7.945505467849996,-7.680004844838828,85.36729654741937
7.93217757112499,-7.679982240873815,85.39483117246988
7.918805507186795,-7.679948503477445,85.41559952581736
7.90934643119701,-7.68089302030438,85.45414573968694
7.861320518737946,-7.672195829543498,85.64794423690121
7.839719706836133,-7.670104913432707,85.71028580205152
7.825753565950508,-7.669922665547856,85.75643803197536
7.812872694912569,-7.670011732496951,85.79368260315678
7.799589927847288,-7.670000327619701,85.82693501025393
7.786350741341623,-7.669999892519959,85.85137420168586
7.77311023143387,-7.669998616660842,85.86599712602971
7.759875939244319,-7.669999590600915,85.88051090943264
7.746796633738258,-7.670052205522079,85.91552432625843
7.732543500533447,-7.669713542879663,85.98375261566952
7.720472045014082,-7.670102107065063,86.04189033944475
7.673801287496568,-7.658957570488024,86.27598633062345
7.664269145199606,-7.660192572072156,86.30609442100366
